"uri"|"id"|"source"|"lon"|"lat"|"the_geom"|"length_m"|"area_m2"|"category"|"generic_category"|"name"|"description"|"phone"|"fax"|"email"|"homepage"|"street"|"street_num"|"postCode"|"locality"|"country"|"open_hours"|"wikipedia"|"image"|"confScore"|"attrGain"
"http://slipo.eu/id/poi/b8e994b7-b595-3f16-841b-18839b91d6ae"|"N1771624490"|"OpenStreetMap"|"19.8539987"|"39.4998941"|"SRID=4326;POINT (19.8539987 39.4998941)"|""|""|"HAMLET"|"SETTLEMENTS"|"Σκάλα"|""|""|""|""|""|""|""|"49084"|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/aed63a0b-cf05-34a6-945b-ed2f9c4a6b83"|"W428431898"|"OpenStreetMap"|"20.09378765893199"|"39.378890539891046"|"SRID=4326;MULTIPOLYGON (((20.0938408 39.3789257, 20.0938476 39.3789036, 20.0938556 39.378878, 20.0937543 39.378858, 20.0937349 39.3788542, 20.0937215 39.378905, 20.0938408 39.3789257)))"|"32.45673512781805"|"59.49906193983279"|"CAFE"|"EAT/DRINK"|"Bar Bella Vista"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/8aeef0b6-e6e5-3523-b408-296f831d4168"|"N5591653496"|"OpenStreetMap"|"19.7404628"|"39.6360206"|"SRID=4326;POINT (19.7404628 39.6360206)"|""|""|"BEACH"|"NATURAL ATTRACTION"|"Κόλλιας"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/cf7c58aa-e801-3e41-ab12-d0a76785c453"|"1685"|"GET"|"19.943541984220843"|"39.78248408537276"|"SRID=4326;MULTIPOINT ((19.943541984220843 39.78248408537276))"|""|""|"Tourism"|"TOURISM"|"Παραλία Άρια; ARIA BEACH"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/be4a681a-6888-3f71-a010-c41c480e2839"|"3561"|"GET"|"19.796267847369442"|"39.716848250069674"|"SRID=4326;MULTIPOINT ((19.796267847369442 39.716848250069674))"|""|""|"Gas Stations"|"AUTOMOTIVE"|"SHELL; SHELL"|""|"2663022989"|""|""|"http://www.coralenergy.gr"|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/ba456453-5611-3450-b6e4-77053fc9f44a"|"2529"|"GET"|"19.98691127470542"|"39.44972654506161"|"SRID=4326;MULTIPOINT ((19.98691127470542 39.44972654506161))"|""|""|"Accommodation"|"ACCOMMODATION"|"Regina; Regina"|""|"2661052132"|"2661052135"|"reggina@otenet.gr"|"http://www.regina-hotel.de"|""|""|"49080"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/15cfc451-0133-3ab2-adc5-973918b79219"|"2430"|"GET"|"19.916398639943303"|"39.61983950788974"|"SRID=4326;MULTIPOINT ((19.916398639943303 39.61983950788974))"|""|""|"Chain stores"|"SHOP"|"Wind; Wind"|""|"2661081601"|"2661081602"|""|""|"Μητροπολίτου Μεθοδίου 14 & Πλατείας Φρονίμου"|""|"49100"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/c107c171-b70a-3188-94e8-05b02d36972b"|"2444"|"GET"|"19.921424966995755"|"39.62251119615301"|"SRID=4326;MULTIPOINT ((19.921424966995755 39.62251119615301))"|""|""|"Accommodation"|"ACCOMMODATION"|"Siorra Vittoria; Siorra Vittoria"|""|"2661036300"|"2661040777"|"info@SiorraVittoria.com"|"http://www.siorravittoria.com"|"Παδοβά Στεφάνου"|"36"|"49100"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/ff403fc9-bae3-31eb-a8ea-a83f61668dcb"|"2462"|"GET"|"19.92268875552458"|"39.62170712722437"|"SRID=4326;MULTIPOINT ((19.92268875552458 39.62170712722437))"|""|""|"Food"|"EAT/DRINK"|"Del Sole; Del Sole"|""|"2661032411"|""|""|""|"Γκίλφορδ"|"17"|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/c7afee4a-6948-3b75-988f-dcfa34769310"|"N2296363685"|"OpenStreetMap"|"19.9251858"|"39.6270758"|"SRID=4326;POINT (19.9251858 39.6270758)"|""|""|"RESTAURANT"|"EAT/DRINK"|"Faliraki"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/09b37f89-4960-37be-ad57-6b2e4c5befa6"|"3497"|"GET"|"19.743582243128472"|"39.674247772259676"|"SRID=4326;MULTIPOINT ((19.743582243128472 39.674247772259676))"|""|""|"Health"|"HEALTH"|"Pharmacy; Φαρμακείο"|""|"2663041592"|""|""|""|""|"0"|"49083"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/f17a42b8-32c1-37f2-b3b1-a71e96ebfa65"|"W471636233"|"OpenStreetMap"|"19.661644811050714"|"39.743005564240555"|"SRID=4326;MULTIPOLYGON (((19.6614719 39.7429906, 19.6615142 39.742903, 19.66161 39.7429303, 19.6616059 39.7429389, 19.6617177 39.742971, 19.6617123 39.7429822, 19.6618123 39.7430108, 19.6617645 39.7431096, 19.6616493 39.7430767, 19.6616567 39.7430615, 19.6615651 39.7430353, 19.6615727 39.7430194, 19.6614719 39.7429906)))"|"84.33004428377535"|"314.4158633491889"|"DEPARTMENTSTORE"|"SHOP"|"hardware"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/5bae17c5-824c-3834-95c9-a519e1f69084"|"W136843282"|"OpenStreetMap"|"19.396462606239627"|"39.85650100637948"|"SRID=4326;MULTIPOLYGON (((19.396007 39.860913, 19.397344 39.860436, 19.3985425 39.8603098, 19.3996068 39.8601243, 19.4007425 39.8600446, 19.4009464 39.8599388, 19.401349 39.859588, 19.401578 39.858704, 19.402126 39.857649, 19.402445 39.856952, 19.402468 39.856611, 19.401802 39.856375, 19.400942 39.856498, 19.400431 39.857003, 19.399179 39.857374, 19.398443 39.857161, 19.398119 39.856911, 19.397938 39.856563, 19.398125 39.855808, 19.398743 39.855229, 19.399528 39.854708, 19.400094 39.854389, 19.400522 39.854117, 19.400634 39.853964, 19.400614 39.853753, 19.399817 39.853542, 19.397711 39.853818, 19.397182 39.853533, 19.396631 39.85309, 19.396063 39.852883, 19.395078 39.852791, 19.393744 39.85279, 19.392201 39.852861, 19.391117 39.853213, 19.3907921 39.8535208, 19.390398 39.853738, 19.390264 39.854207, 19.390665 39.854855, 19.391905 39.855748, 19.393496 39.856497, 19.394172 39.85713, 19.394528 39.857935, 19.394486 39.858566, 19.394251 39.859004, 19.394221 39.859451, 19.394653 39.860007, 19.395315 39.86011, 19.395646 39.860254, 19.395832 39.860524, 19.396007 39.860913)))"|"3705.725791327076"|"508739.94289636996"|"CONIFEROUSDECIDUOUS"|"LANDUSE"|"Φύκι"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/b9c59e23-5978-36a3-bb72-c7950f2fde69"|"2060"|"GET"|"19.74079037200018"|"39.690627769893226"|"SRID=4326;MULTIPOINT ((19.74079037200018 39.690627769893226))"|""|""|"Sport"|"SPORT"|"SPORTS GROUND; Αθλητικός Χώρος"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/b2b48666-8542-3301-ba7f-32c0b412a008"|"4024"|"GET"|"19.898508941963716"|"39.623203510290224"|"SRID=4326;MULTIPOINT ((19.898508941963716 39.623203510290224))"|""|""|"Banks"|"BUSINESS"|"Piraeus Bank - Kerkira; Τράπεζας Πειραιώς - Κέρκυρα"|""|"2661081540"|"2661040561"|""|"http://www.piraeusbank.gr"|"Κέρκυρας - Παλαιοκαστρίτσας"|""|"49100"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/32856662-0425-3bd3-bf6f-7828c1d17ede"|"N252947195"|"OpenStreetMap"|"19.7891967"|"39.788989"|"SRID=4326;POINT (19.7891967 39.788989)"|""|""|"VILLAGE"|"SETTLEMENTS"|"Ρόδα"|""|""|""|""|""|""|""|"49081"|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/031fd81a-9c9b-32b5-8ed7-e9998d0daac9"|"N3546998298"|"OpenStreetMap"|"19.9177714"|"39.5925094"|"SRID=4326;POINT (19.9177714 39.5925094)"|""|""|"RESTAURANT"|"EAT/DRINK"|"Captain George"|""|"+30 694 820 8208"|""|"mitropouloua@yahoo.com"|""|"Nafsikas"|"41"|""|"Κανονι"|""|"Mo-Su 12:00-24:00"|""|""|""|"1.0"
"http://slipo.eu/id/poi/37a4d7b0-cf0f-3e78-a956-f3cb090d4e27"|"W471122609"|"OpenStreetMap"|"19.652014368209436"|"39.7435682234011"|"SRID=4326;MULTIPOLYGON (((19.6519456 39.7436375, 19.6519698 39.7434894, 19.6520758 39.7434996, 19.6520704 39.7435328, 19.652085 39.7435342, 19.6520726 39.74361, 19.6520542 39.7436082, 19.6520478 39.7436474, 19.6519456 39.7436375)))"|"53.98097732723403"|"160.98037868085348"|"DOCTORS"|"HEALTH"|"Dr I. Papadopoulos"|""|""|""|""|""|"Arillas"|""|""|""|""|"27/4"|""|""|""|"1.0"
"http://slipo.eu/id/poi/3ebd3c56-948d-30d5-a384-8b64132cb117"|"N4333581393"|"OpenStreetMap"|"19.7188686"|"39.722871"|"SRID=4326;POINT (19.7188686 39.722871)"|""|""|"HOSPITAL"|"HEALTH"|"Health Care Center (Government)"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/1c2fbe36-d901-39a5-b5b3-3e539a72710d"|"1668"|"GET"|"19.940736990130475"|"39.75394711867209"|"SRID=4326;MULTIPOINT ((19.940736990130475 39.75394711867209))"|""|""|"Tourism"|"TOURISM"|"KERASSIA BEACH; Παραλία Κερασιά"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/4bcd1fe1-d3d4-3f5c-85ba-f20c72a28576"|"W364816601"|"OpenStreetMap"|"19.92840091124623"|"39.483427918871264"|"SRID=4326;MULTIPOLYGON (((19.9284807 39.4838003, 19.9285296 39.483756, 19.9286138 39.4834775, 19.9286328 39.4834273, 19.9288534 39.4832013, 19.9287101 39.4830791, 19.9285197 39.4830229, 19.9281765 39.4832968, 19.9279983 39.483509, 19.9279765 39.4835701, 19.92799 39.4836154, 19.9282046 39.4837784, 19.9283085 39.4837986, 19.9284807 39.4838003)))"|"243.8678751398084"|"3597.393445547396"|"HOTEL"|"ACCOMMODATION"|"Prassino Nissi"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/21933134-6037-38cc-b204-a5e9f4ba8941"|"N1421017191"|"OpenStreetMap"|"19.8817526"|"39.4792729"|"SRID=4326;POINT (19.8817526 39.4792729)"|""|""|"ARCHAELOGICAL"|"TOURISM"|"Gardikiou Grava"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/9b898b93-3edf-37de-a3b6-59552a01ce75"|"2583"|"GET"|"19.77894388563312"|"39.796933658526584"|"SRID=4326;MULTIPOINT ((19.77894388563312 39.796933658526584))"|""|""|"Accommodation"|"ACCOMMODATION"|"Milton; Milton"|""|"2663064805"|"2663090264"|"infomilton@hotelmilton.net"|"http://www.hotelmilton.net"|""|""|"49081"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/b19b36ce-db69-3ae5-81c7-00974da48939"|"N2914616577"|"OpenStreetMap"|"19.9335163"|"39.4747944"|"SRID=4326;POINT (19.9335163 39.4747944)"|""|""|"HOTEL"|"ACCOMMODATION"|"Minore Apartments"|""|"+30-69724-44441"|""|""|"http://www.minore-studios.com/"|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/9d62d26e-e874-35f1-b8ef-83882dcc685a"|"N5100424267"|"OpenStreetMap"|"19.7327251"|"39.6721899"|"SRID=4326;POINT (19.7327251 39.6721899)"|""|""|"RESTAURANT"|"EAT/DRINK"|"Arias Grill"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/3574f997-2965-30c5-96a9-5c125b543e36"|"N1773949890"|"OpenStreetMap"|"19.8227109"|"39.7756765"|"SRID=4326;POINT (19.8227109 39.7756765)"|""|""|"HAMLET"|"SETTLEMENTS"|"Λαζαράτικα"|""|""|""|""|""|""|""|"49100"|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/77982dcb-2400-357c-9274-9617e0047ed5"|"3526"|"GET"|"20.057977310930923"|"39.412801606538416"|"SRID=4326;MULTIPOINT ((20.057977310930923 39.412801606538416))"|""|""|"Gas Stations"|"AUTOMOTIVE"|"JETOIL; JETOIL"|""|"0"|""|""|"http://www.jetoil.gr"|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/fab050f8-55a6-3155-bc7a-f3fdee864cb5"|"3156"|"GET"|"19.92132842364677"|"39.62365069781659"|"SRID=4326;MULTIPOINT ((19.92132842364677 39.62365069781659))"|""|""|"Health"|"HEALTH"|"Φαρμακείο; Pharmacy"|""|"2661025378"|""|""|""|"Ευγενίου Βουλγάρεως"|"66"|"49100"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/8a74a40e-ee7e-3b07-b0be-fd1780296925"|"2441"|"GET"|"19.925736308798584"|"39.62339832965051"|"SRID=4326;MULTIPOINT ((19.925736308798584 39.62339832965051))"|""|""|"Café - bar"|"EAT/DRINK"|"Cafe Φρούριο; CAFE FROURIO"|""|"2661042279"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/08dd69a3-e21a-335f-9f9b-9536f6dd889f"|"2305"|"GET"|"19.91975874611881"|"39.6193363437148"|"SRID=4326;MULTIPOINT ((19.91975874611881 39.6193363437148))"|""|""|"Public Security"|"PUBLIC SERVICE"|"Αστυνομική Διεύθυνση Κέρκυρας; POLICE DIVISION OF CORFU"|""|"0"|""|""|"http://www.astynomia.gr"|"Λεωφόρος Αλεξάνδρας; LEOFOROS ALEXANDRAS"|"19"|"49100"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/aa9ba60c-bd20-3fdb-918d-768f2bd6234f"|"3532"|"GET"|"19.87455946877703"|"39.49814856060803"|"SRID=4326;MULTIPOINT ((19.87455946877703 39.49814856060803))"|""|""|"Gas Stations"|"AUTOMOTIVE"|"SHELL; SHELL"|""|"2661075074"|""|""|"http://www.coralenergy.gr"|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/b4683619-07ca-3e3a-8c8a-6052fbde1ab9"|"N1980644181"|"OpenStreetMap"|"19.8362748"|"39.6849779"|"SRID=4326;POINT (19.8362748 39.6849779)"|""|""|"HOTEL"|"ACCOMMODATION"|"Victoria Hotel"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/03e1652c-009c-39f7-aa6d-4ead324cc779"|"N2100621485"|"OpenStreetMap"|"20.066492"|"39.3978529"|"SRID=4326;POINT (20.066492 39.3978529)"|""|""|"SCHOOL"|"EDUCATION"|"4ο Δημοτικό Σχολείο Λευκίμμης"|""|"+30 26620 23442"|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/f7be8c9a-f68c-3469-bde9-256672f895d8"|"3178"|"GET"|"20.072633381898957"|"39.423135068159375"|"SRID=4326;MULTIPOINT ((20.072633381898957 39.423135068159375))"|""|""|"Health"|"HEALTH"|"Pharmacy; Φαρμακείο"|""|"2662022540"|""|""|""|""|"0"|"49080"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/73d27110-5fbb-3370-8018-694a51641d78"|"1590"|"GET"|"19.908739889691415"|"39.79116968709508"|"SRID=4326;MULTIPOINT ((19.908739889691415 39.79116968709508))"|""|""|"Sport"|"SPORT"|"Αθλητικός Χώρος; SPORTS GROUND"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/dcbb2920-76ba-3c8e-9a8d-bc521989f9a4"|"4163"|"GET"|"19.91788222328143"|"39.62292676656502"|"SRID=4326;MULTIPOINT ((19.91788222328143 39.62292676656502))"|""|""|"Super Market"|"SHOP"|"Dimitra - Markato; Δήμητρα - Μαρκάτο"|""|"2661046406"|""|""|"http://www.dimitramarkets.gr"|"Ανδρεάδη Ιουλίας"|"16"|"49100"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/29a2a3f2-b68c-3da2-b061-b118fb4e0b50"|"2188"|"GET"|"19.882561120467997"|"39.623378769750175"|"SRID=4326;MULTIPOINT ((19.882561120467997 39.623378769750175))"|""|""|"Education"|"EDUCATION"|"PRIMARY SCHOOL POTAMOU; Δημοτικό Ποταμού"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/535ffa4e-3acc-3829-b81d-a674beaa39dc"|"N534608002"|"OpenStreetMap"|"19.8626619"|"39.81514"|"SRID=4326;POINT (19.8626619 39.81514)"|""|""|"SUPERMARKET"|"SHOP"|"Super Market"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/30caaea1-2939-3935-a803-0bf06009e0af"|"W512011240"|"OpenStreetMap"|"19.76493735"|"39.7936962"|"SRID=4326;MULTIPOLYGON (((19.7651155 39.7936444, 19.7649591 39.7935508, 19.7647592 39.793748, 19.7649156 39.7938416, 19.7651155 39.7936444)))"|"89.47459866913212"|"470.9896744986077"|"HOTEL"|"ACCOMMODATION"|"Building C Rooms 701-721"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/15e59a78-285c-321e-aea6-abfc6905432b"|"N1987958795"|"OpenStreetMap"|"19.8375713"|"39.6850597"|"SRID=4326;POINT (19.8375713 39.6850597)"|""|""|"BUSSTOP"|"TRANSPORT"|"Dassia Terma"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/a44c18d9-6140-34d1-b735-c9395cb162e8"|"N4429210412"|"OpenStreetMap"|"19.8701329"|"39.7195999"|"SRID=4326;POINT (19.8701329 39.7195999)"|""|""|"RENTALCAR"|"TRANSPORT"|"Holiday Cars"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/6b1fd9a3-ae2a-308b-99c5-2c3df94d33fb"|"N859337904"|"OpenStreetMap"|"19.6651778"|"39.7232683"|"SRID=4326;POINT (19.6651778 39.7232683)"|""|""|"RESTAURANT"|"EAT/DRINK"|"Tavern Liangos"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/a36f79c7-c844-3282-85e6-20cc8cc1a813"|"W428783715"|"OpenStreetMap"|"19.952986330068356"|"39.426670651998535"|"SRID=4326;MULTIPOLYGON (((19.9528405 39.4266489, 19.9531027 39.4265994, 19.9531322 39.4266924, 19.9528699 39.4267419, 19.9528405 39.4266489)))"|"67.72340722346316"|"246.9376740928588"|"HOTEL"|"ACCOMMODATION"|"Gongis Studios"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/6ba22740-8eb2-3834-be96-7745ff5010fc"|"2144"|"GET"|"19.918714748840184"|"39.621385842117164"|"SRID=4326;MULTIPOINT ((19.918714748840184 39.621385842117164))"|""|""|"Public Services"|"PUBLIC SERVICE"|"CONSULATE OF BELGIUM; Προξενείο Βελγίου"|""|"2661033768"|""|""|""|"ALEXANDRAS; Αλεξανδρας"|"44"|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/13b299f9-ca69-3ff8-8e15-8010c2380f12"|"N5102976621"|"OpenStreetMap"|"19.8574885"|"39.6509355"|"SRID=4326;POINT (19.8574885 39.6509355)"|""|""|"RESTAURANT"|"EAT/DRINK"|"Roula"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/b924b7b3-edf3-309c-916b-d67e68ac5ad1"|"N5100544447"|"OpenStreetMap"|"19.920909"|"39.6232402"|"SRID=4326;POINT (19.920909 39.6232402)"|""|""|"MEMORIAL"|"TOURISM"|"Άγαλμα Κώστα Γεωργάκη"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/ebb59768-403d-3f70-9142-fac1bb06e360"|"2438"|"GET"|"19.91780081280626"|"39.62461588225568"|"SRID=4326;MULTIPOINT ((19.91780081280626 39.62461588225568))"|""|""|"Café - bar"|"EAT/DRINK"|"STABLUS CAFE - RESTAURANT; Stablus Cafe - Restaurant"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/6f339ac9-e14e-3691-89fc-f9653ed8b14d"|"3488"|"GET"|"19.92814579644786"|"39.47760799280884"|"SRID=4326;MULTIPOINT ((19.92814579644786 39.47760799280884))"|""|""|"Health"|"HEALTH"|"Pharmacy; Φαρμακείο"|""|"2661076256"|""|""|""|""|"0"|"49080"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/50f9028e-e3ad-3b6d-bcae-d497b112d1e6"|"N3688981258"|"OpenStreetMap"|"19.9270699"|"39.4856304"|"SRID=4326;POINT (19.9270699 39.4856304)"|""|""|"RESTAURANT"|"EAT/DRINK"|"Firefly Taverna"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/14e109bd-91bf-32b8-952c-b5cdaf1d1c43"|"N2457650972"|"OpenStreetMap"|"19.9993511"|"39.4532631"|"SRID=4326;POINT (19.9993511 39.4532631)"|""|""|"SUPERMARKET"|"SHOP"|"Center Market"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/39828cbb-91f2-3643-872e-fc509321457c"|"N1363420042"|"OpenStreetMap"|"19.7084194"|"39.7832216"|"SRID=4326;POINT (19.7084194 39.7832216)"|""|""|"SUPERMARKET"|"SHOP"|"Marketo"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/5f98ac81-0554-327d-90f9-9ab79ea9f501"|"1656"|"GET"|"19.84338925171657"|"39.66662513059489"|"SRID=4326;MULTIPOINT ((19.84338925171657 39.66662513059489))"|""|""|"Accommodation"|"ACCOMMODATION"|"ANIS; Anis"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/7ede8556-63ae-3790-a75a-a74a0c40955c"|"3201"|"GET"|"19.914879002411705"|"39.62365939075155"|"SRID=4326;MULTIPOINT ((19.914879002411705 39.62365939075155))"|""|""|"Health"|"HEALTH"|"Φαρμακείο; Pharmacy"|""|"2661035177"|""|""|""|"Θεοτόκη Ιωάννη"|"72"|"49100"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/d0655e07-202b-3d5c-81ea-ae8565fa19e1"|"W238217596"|"OpenStreetMap"|"19.91785509290884"|"39.58613125593524"|"SRID=4326;MULTIPOLYGON (((19.9179003 39.5861161, 19.9178844 39.5861007, 19.9178606 39.5860935, 19.9178354 39.5860964, 19.9178154 39.5861087, 19.9178061 39.586127, 19.9178099 39.5861465, 19.9178258 39.5861618, 19.9178495 39.586169, 19.9178748 39.5861661, 19.9178947 39.5861539, 19.9179041 39.5861356, 19.9179003 39.5861161)))"|"26.25340847704733"|"53.58883461652032"|"CHRISTIAN"|"RELIGIOUS"|"Ποντικονήσι"|""|""|""|""|""|""|""|""|""|""|""|""|"https://upload.wikimedia.org/wikipedia/commons/4/44/Pontikonisi.jpg"|""|"1.0"
"http://slipo.eu/id/poi/9698420f-0206-352b-8dab-135afd8fcfba"|"W343036040"|"OpenStreetMap"|"19.804063470654338"|"39.65111204394136"|"SRID=4326;MULTIPOLYGON (((19.8080981 39.6512196, 19.8076341 39.6507238, 19.8072264 39.6506412, 19.8068509 39.6506825, 19.8066792 39.6506329, 19.8065183 39.650286, 19.8063037 39.6500299, 19.8059497 39.6497655, 19.8057995 39.6494434, 19.8050592 39.649716, 19.8048124 39.6499555, 19.8048875 39.650286, 19.8048339 39.650509, 19.8047159 39.650509, 19.8043725 39.6501621, 19.8042116 39.6499555, 19.8039863 39.6490799, 19.8036966 39.6488238, 19.8029241 39.6489395, 19.8022804 39.6494186, 19.8021946 39.6492947, 19.8021195 39.648989, 19.8021302 39.6486173, 19.8018191 39.6485429, 19.8013148 39.6485429, 19.8010479 39.6492105, 19.8009386 39.6495828, 19.8007676 39.6499803, 19.8012397 39.6508394, 19.8013148 39.6511533, 19.8015401 39.6516655, 19.801744 39.6519381, 19.8019693 39.6520703, 19.8015723 39.6530698, 19.8018083 39.6530863, 19.8020229 39.6531689, 19.802495 39.6530945, 19.8027418 39.6530202, 19.8031709 39.6531359, 19.8038897 39.6531111, 19.8043725 39.6532598, 19.8049841 39.6530367, 19.8060033 39.6526402, 19.8069796 39.6524255, 19.807441 39.6522933, 19.8078809 39.652062, 19.8081384 39.6513929, 19.8080981 39.6512196)))"|"2222.192134220041"|"203738.96651698207"|"CRANE"|"SPORT"|"ΧΥΤΑ ΚΕΡΚΥΡΑΣ"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/77a0a5ad-38f6-3836-a7b6-3b8f3354de75"|"2071"|"GET"|"19.923398935815705"|"39.60818292975328"|"SRID=4326;MULTIPOINT ((19.923398935815705 39.60818292975328))"|""|""|"Religion"|"RELIGIOUS"|"AGIA EFFIMIA; Αγία Ευφημία"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/a4b0875b-7f71-31ee-abc3-3d1936dbb208"|"W93260778"|"OpenStreetMap"|"19.836963990886396"|"39.81201995500887"|"SRID=4326;MULTIPOLYGON (((19.8369098 39.8120192, 19.836869 39.812085, 19.8368611 39.8120821, 19.8368479 39.8121134, 19.8369188 39.8121598, 19.8369517 39.8121152, 19.8369431 39.8121121, 19.836984 39.8120463, 19.837012 39.8120566, 19.8370857 39.8119379, 19.8369779 39.8118984, 19.8369042 39.8120171, 19.8369098 39.8120192)))"|"77.68839112754583"|"243.93016644783663"|"RESTAURANT"|"EAT/DRINK"|"Taverne Georges"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/ae9f770c-a26d-3fd5-b862-b128d1e9e32a"|"3585"|"GET"|"19.738526424781952"|"39.709134813445495"|"SRID=4326;MULTIPOINT ((19.738526424781952 39.709134813445495))"|""|""|"Gas Stations"|"AUTOMOTIVE"|"ELIN; ΕΛΙΝ"|""|"0"|""|""|"http://www.elin.gr"|"Καστελλάνοι"|""|"49083"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/20579f37-1e96-34f6-b244-8396e873e8d7"|"N1983913580"|"OpenStreetMap"|"19.8390445"|"39.6995065"|"SRID=4326;POINT (19.8390445 39.6995065)"|""|""|"HOTEL"|"ACCOMMODATION"|"Mega"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/7d90b6f9-f30c-3466-babe-576eacecad0f"|"1619"|"GET"|"19.884734818219666"|"39.79709329469345"|"SRID=4326;MULTIPOINT ((19.884734818219666 39.79709329469345))"|""|""|"Accommodation"|"ACCOMMODATION"|"Χρησμός; CHRISMOS"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/d0aaf735-5c9a-3f82-a5c0-52b5638b2dc1"|"2186"|"GET"|"19.90944712191408"|"39.62392228861507"|"SRID=4326;MULTIPOINT ((19.90944712191408 39.62392228861507))"|""|""|"Education"|"EDUCATION"|"ΙΕΚ Κέρκυρας; VOCATIONAL TRAINING INSTITUTE OF CORFU"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
